OrderLineID;OrderID;ProductID;Quantity;UnitPrice;DiscountRate;LineAmount
OL000164_3;O000164;P0197;1;19.76;0;19.76
OL000164_4;O000164;P0424;1;385.81;0;385.81
OL000164_5;O000164;P0068;2;170.53;0;341.06
OL000165_1;O000165;P0158;3;182.39;0.1;492.45
OL000165_2;O000165;P0080;2;645.43;0;1290.86
OL000166_1;O000166;P0198;2;534.33;0.05;1015.23
OL000166_2;O000166;P0336;3;199.25;0;597.75
OL000166_3;O000166;P0472;6;789.27;0.1;4262.06
OL000166_4;O000166;P0352;6;607.79;0;3646.74
OL000167_1;O000167;P0172;5;611.34;0;3056.7
OL000167_2;O000167;P0348;4;142.21;0;568.84
OL000167_3;O000167;P0458;6;539.99;0.05;3077.94
OL000167_4;O000167;P0320;3;765.71;0.05;2182.27
OL000167_5;O000167;P0449;1;114.85;0.05;109.11
OL000168_1;O000168;P0492;6;280.85;0.05;1600.85
OL000168_2;O000168;P0075;1;688.89;0.05;654.45
OL000168_3;O000168;P0066;2;324.4;0.1;583.92
OL000168_4;O000168;P0181;3;101.47;0.1;273.97
OL000169_1;O000169;P0270;5;141.41;0;707.05
OL000169_2;O000169;P0360;1;44.58;0;44.58
OL000169_3;O000169;P0186;1;402.12;0;402.12
OL000169_4;O000169;P0436;1;646.77;0.05;614.43
OL000170_1;O000170;P0029;6;557.81;0;3346.86
OL000170_2;O000170;P0061;6;489.47;0;2936.82
OL000171_1;O000171;P0040;1;221.2;0.2;176.96
OL000171_2;O000171;P0426;4;285.73;0;1142.92
OL000172_1;O000172;P0083;1;798.25;0.1;718.43
OL000172_2;O000172;P0427;4;339.4;0.1;1221.84
OL000172_3;O000172;P0284;6;324.52;0.05;1849.76
OL000172_4;O000172;P0471;5;260.11;0.2;1040.44
OL000172_5;O000172;P0157;6;570.4;0;3422.4
OL000173_1;O000173;P0419;6;77.39;0.1;417.91
OL000174_1;O000174;P0278;1;115.77;0;115.77
OL000174_2;O000174;P0109;5;759.21;0;3796.05
OL000175_1;O000175;P0484;3;383.24;0;1149.72
OL000176_1;O000176;P0013;5;326.64;0.1;1469.88
OL000176_2;O000176;P0245;5;434.35;0;2171.75
OL000177_1;O000177;P0334;5;481.63;0.05;2287.74
OL000177_2;O000177;P0230;2;271.54;0.05;515.93
OL000177_3;O000177;P0149;3;168.57;0.2;404.57
OL000177_4;O000177;P0439;4;388.5;0;1554.0
OL000177_5;O000177;P0457;6;480.94;0.1;2597.08
OL000178_1;O000178;P0087;3;420.61;0;1261.83
OL000178_2;O000178;P0035;3;439.05;0.2;1053.72
OL000178_3;O000178;P0187;3;80.31;0;240.93
OL000179_1;O000179;P0488;3;528.49;0.05;1506.2
OL000179_2;O000179;P0043;6;306.39;0.1;1654.51
OL000179_3;O000179;P0260;4;193.08;0.05;733.7
OL000179_4;O000179;P0450;6;255.68;0;1534.08
OL000179_5;O000179;P0318;6;546.87;0;3281.22
OL000180_1;O000180;P0329;5;443.35;0.1;1995.08
OL000180_2;O000180;P0056;1;621.03;0;621.03
OL000180_3;O000180;P0375;1;325.84;0.1;293.26
OL000180_4;O000180;P0394;4;310.75;0;1243.0
OL000181_1;O000181;P0291;1;78.61;0.2;62.89
OL000181_2;O000181;P0397;4;248.84;0;995.36
OL000181_3;O000181;P0480;3;345.57;0.1;933.04
OL000182_1;O000182;P0110;6;193.77;0.05;1104.49
OL000182_2;O000182;P0095;1;329.47;0;329.47
OL000182_3;O000182;P0459;4;255.21;0.05;969.8
OL000182_4;O000182;P0494;3;590.15;0;1770.45
OL000182_5;O000182;P0102;3;79.3;0.1;214.11
OL000183_1;O000183;P0008;2;240.24;0.1;432.43
OL000183_2;O000183;P0479;2;502.37;0.1;904.27
OL000183_3;O000183;P0443;3;306.44;0;919.32
OL000184_1;O000184;P0308;4;554.48;0;2217.92
OL000184_2;O000184;P0179;2;27.31;0;54.62
OL000185_1;O000185;P0219;5;549.88;0.05;2611.93
OL000185_2;O000185;P0059;2;107.29;0.1;193.12
OL000185_3;O000185;P0220;3;653.08;0;1959.24
OL000185_4;O000185;P0284;5;324.52;0;1622.6
OL000185_5;O000185;P0278;4;115.77;0.1;416.77
OL000186_1;O000186;P0325;4;60.4;0.2;193.28
OL000187_1;O000187;P0004;3;392.54;0;1177.62
OL000187_2;O000187;P0260;3;193.08;0.05;550.28
OL000187_3;O000187;P0451;6;615.28;0.05;3507.1
OL000187_4;O000187;P0158;4;182.39;0;729.56
OL000188_1;O000188;P0373;2;659.33;0.1;1186.79
OL000188_2;O000188;P0463;3;91.32;0.2;219.17
OL000188_3;O000188;P0082;4;168.53;0;674.12
OL000188_4;O000188;P0051;6;724.0;0;4344.0
OL000189_1;O000189;P0363;5;514.74;0;2573.7
OL000189_2;O000189;P0293;4;451.7;0;1806.8
OL000189_3;O000189;P0381;6;126.93;0;761.58
OL000189_4;O000189;P0233;6;418.33;0.05;2384.48
OL000189_5;O000189;P0096;2;120.44;0;240.88
OL000190_1;O000190;P0055;2;587.3;0.05;1115.87
OL000191_1;O000191;P0193;3;522.59;0.1;1410.99
OL000191_2;O000191;P0414;2;357.25;0;714.5
OL000191_3;O000191;P0153;1;554.19;0;554.19
OL000191_4;O000191;P0338;5;501.98;0.2;2007.92
OL000192_1;O000192;P0444;3;603.72;0;1811.16
OL000192_2;O000192;P0461;2;707.1;0;1414.2
OL000193_1;O000193;P0473;2;774.64;0.05;1471.82
OL000193_2;O000193;P0089;2;216.18;0.05;410.74
OL000193_3;O000193;P0493;4;336.23;0;1344.92
OL000193_4;O000193;P0299;5;17.68;0.05;83.98
OL000194_1;O000194;P0231;2;283.35;0;566.7
OL000195_1;O000195;P0191;2;716.68;0.05;1361.69
OL000195_2;O000195;P0063;1;479.2;0.05;455.24
OL000195_3;O000195;P0353;1;116.44;0.05;110.62
OL000196_1;O000196;P0350;4;404.94;0.05;1538.77
OL000196_2;O000196;P0417;3;368.41;0;1105.23
OL000196_3;O000196;P0101;1;37.37;0.1;33.63
OL000196_4;O000196;P0256;1;439.34;0.05;417.37
OL000197_1;O000197;P0019;5;629.57;0.2;2518.28
OL000197_2;O000197;P0021;3;281.03;0;843.09
OL000197_3;O000197;P0036;4;90.91;0;363.64
OL000197_4;O000197;P0425;4;706.91;0.05;2686.26
OL000198_1;O000198;P0053;1;114.83;0;114.83
OL000198_2;O000198;P0025;1;604.34;0;604.34
OL000198_3;O000198;P0054;3;790.64;0.1;2134.73
OL000198_4;O000198;P0116;2;242.67;0;485.34
OL000198_5;O000198;P0098;6;520.33;0.05;2965.88
OL000199_1;O000199;P0299;4;17.68;0;70.72
OL000199_2;O000199;P0065;3;63.35;0;190.05
OL000200_1;O000200;P0181;5;101.47;0;507.35
OL000201_1;O000201;P0390;5;214.34;0.2;857.36
OL000201_2;O000201;P0440;3;714.73;0.05;2036.98
OL000201_3;O000201;P0363;4;514.74;0;2058.96
OL000201_4;O000201;P0435;5;639.42;0;3197.1
OL000201_5;O000201;P0469;2;58.57;0;117.14
OL000202_1;O000202;P0382;1;217.42;0;217.42
OL000203_1;O000203;P0026;6;100.02;0.1;540.11
OL000204_1;O000204;P0059;1;107.29;0;107.29
OL000204_2;O000204;P0295;3;451.32;0;1353.96
OL000205_1;O000205;P0049;2;10.53;0.2;16.85
OL000206_1;O000206;P0091;3;378.18;0;1134.54
OL000207_1;O000207;P0387;2;305.32;0;610.64
OL000207_2;O000207;P0052;3;606.63;0.05;1728.9
OL000208_1;O000208;P0352;5;607.79;0;3038.95
OL000208_2;O000208;P0076;4;542.56;0;2170.24
OL000208_3;O000208;P0338;2;501.98;0.05;953.76
OL000209_1;O000209;P0455;3;714.87;0.1;1930.15
OL000209_2;O000209;P0302;4;201.22;0.05;764.64
OL000209_3;O000209;P0159;2;773.52;0;1547.04
OL000210_1;O000210;P0495;3;376.57;0.2;903.77
OL000210_2;O000210;P0286;6;660.37;0;3962.22
OL000210_3;O000210;P0156;4;484.9;0.05;1842.62
OL000210_4;O000210;P0034;3;238.05;0;714.15
OL000210_5;O000210;P0233;1;418.33;0;418.33
OL000211_1;O000211;P0366;3;460.32;0;1380.96
OL000212_1;O000212;P0224;6;486.68;0.05;2774.08
OL000212_2;O000212;P0412;5;461.83;0;2309.15
OL000212_3;O000212;P0350;2;404.94;0.05;769.39
OL000212_4;O000212;P0070;4;493.71;0.2;1579.87
OL000212_5;O000212;P0103;3;795.33;0.05;2266.69
OL000213_1;O000213;P0239;4;352.09;0.1;1267.52
OL000213_2;O000213;P0237;1;39.93;0.2;31.94
OL000213_3;O000213;P0014;4;732.38;0;2929.52
OL000213_4;O000213;P0387;2;305.32;0.2;488.51
OL000214_1;O000214;P0029;3;557.81;0;1673.43
OL000215_1;O000215;P0155;6;333.51;0.05;1901.01
OL000215_2;O000215;P0369;1;797.51;0.1;717.76
OL000216_1;O000216;P0154;4;626.07;0.1;2253.85
OL000217_1;O000217;P0103;4;795.33;0.1;2863.19
OL000217_2;O000217;P0149;3;168.57;0;505.71
OL000217_3;O000217;P0492;5;280.85;0.1;1263.83
OL000217_4;O000217;P0189;6;88.85;0.05;506.44
OL000217_5;O000217;P0201;4;195.65;0;782.6
OL000218_1;O000218;P0493;2;336.23;0.1;605.21
OL000218_2;O000218;P0452;6;162.11;0.1;875.39
OL000218_3;O000218;P0142;1;383.71;0;383.71
OL000219_1;O000219;P0473;4;774.64;0;3098.56
OL000219_2;O000219;P0470;6;367.85;0.1;1986.39
OL000219_3;O000219;P0193;4;522.59;0.2;1672.29
OL000220_1;O000220;P0256;6;439.34;0.1;2372.44
OL000221_1;O000221;P0311;6;604.23;0;3625.38
OL000221_2;O000221;P0473;2;774.64;0.05;1471.82
OL000221_3;O000221;P0056;6;621.03;0.1;3353.56
OL000222_1;O000222;P0323;6;751.63;0;4509.78
OL000223_1;O000223;P0293;4;451.7;0.2;1445.44
OL000223_2;O000223;P0181;3;101.47;0.2;243.53
OL000224_1;O000224;P0277;3;348.88;0;1046.64
OL000224_2;O000224;P0115;3;743.79;0.05;2119.8
OL000224_3;O000224;P0200;6;271.41;0.05;1547.04
OL000224_4;O000224;P0035;2;439.05;0.05;834.19
OL000224_5;O000224;P0039;5;646.3;0.2;2585.2
OL000225_1;O000225;P0172;1;611.34;0;611.34
OL000225_2;O000225;P0105;5;183.03;0.05;869.39
OL000226_1;O000226;P0054;1;790.64;0.1;711.58
OL000227_1;O000227;P0199;4;380.74;0;1522.96
OL000228_1;O000228;P0383;5;166.51;0.2;666.04
OL000228_2;O000228;P0024;1;365.16;0;365.16
OL000228_3;O000228;P0417;1;368.41;0;368.41
OL000228_4;O000228;P0030;2;394.47;0.1;710.05
OL000229_1;O000229;P0254;6;489.24;0.05;2788.67
OL000229_2;O000229;P0460;2;497.38;0.1;895.28
OL000230_1;O000230;P0105;2;183.03;0.2;292.85
OL000231_1;O000231;P0154;1;626.07;0;626.07
OL000231_2;O000231;P0143;5;557.99;0.1;2510.95
OL000231_3;O000231;P0254;1;489.24;0.1;440.32
OL000231_4;O000231;P0197;4;19.76;0;79.04
OL000232_1;O000232;P0175;6;544.63;0.2;2614.22
OL000233_1;O000233;P0382;2;217.42;0;434.84
OL000233_2;O000233;P0465;1;313.22;0.05;297.56
OL000233_3;O000233;P0410;6;62.25;0.05;354.82
OL000233_4;O000233;P0044;2;703.08;0.2;1124.93
OL000234_1;O000234;P0237;1;39.93;0.1;35.94
OL000234_2;O000234;P0005;4;164.48;0;657.92
OL000234_3;O000234;P0495;3;376.57;0.1;1016.74
OL000234_4;O000234;P0327;5;205.44;0;1027.2
OL000235_1;O000235;P0076;5;542.56;0;2712.8
OL000235_2;O000235;P0120;1;48.04;0;48.04
OL000236_1;O000236;P0056;1;621.03;0.2;496.82
OL000236_2;O000236;P0228;1;67.58;0.2;54.06
OL000236_3;O000236;P0040;2;221.2;0;442.4
OL000237_1;O000237;P0319;1;395.12;0;395.12
OL000237_2;O000237;P0189;1;88.85;0.05;84.41
OL000237_3;O000237;P0477;2;66.68;0.2;106.69
OL000238_1;O000238;P0323;5;751.63;0.1;3382.34
OL000238_2;O000238;P0276;6;436.04;0;2616.24
OL000238_3;O000238;P0434;5;193.85;0;969.25
OL000238_4;O000238;P0311;4;604.23;0.2;1933.54
OL000238_5;O000238;P0267;4;103.48;0.05;393.22
OL000239_1;O000239;P0287;5;73.23;0;366.15
OL000239_2;O000239;P0469;3;58.57;0.1;158.14
OL000239_3;O000239;P0310;2;494.34;0.1;889.81
OL000240_1;O000240;P0259;2;135.79;0.2;217.26
OL000240_2;O000240;P0254;6;489.24;0;2935.44
OL000240_3;O000240;P0461;2;707.1;0.1;1272.78
OL000240_4;O000240;P0008;2;240.24;0;480.48
OL000241_1;O000241;P0066;4;324.4;0.2;1038.08
OL000241_2;O000241;P0124;6;69.25;0.05;394.72
OL000241_3;O000241;P0061;3;489.47;0.05;1394.99
OL000242_1;O000242;P0470;5;367.85;0;1839.25
OL000242_2;O000242;P0078;1;732.02;0.2;585.62
OL000242_3;O000242;P0304;3;613.75;0.1;1657.12
OL000242_4;O000242;P0195;3;153.2;0.1;413.64
OL000242_5;O000242;P0091;5;378.18;0.2;1512.72
OL000243_1;O000243;P0489;2;70.72;0;141.44
OL000243_2;O000243;P0417;6;368.41;0;2210.46
OL000244_1;O000244;P0474;2;195.84;0.05;372.1
OL000245_1;O000245;P0219;6;549.88;0.1;2969.35
OL000245_2;O000245;P0267;2;103.48;0.1;186.26
OL000245_3;O000245;P0152;1;768.81;0;768.81
OL000245_4;O000245;P0228;4;67.58;0.1;243.29
OL000245_5;O000245;P0135;1;684.61;0;684.61
OL000246_1;O000246;P0362;6;577.1;0.05;3289.47
OL000247_1;O000247;P0249;2;271.37;0.1;488.47
OL000247_2;O000247;P0145;2;675.85;0;1351.7
OL000248_1;O000248;P0121;6;309.18;0.05;1762.33
OL000248_2;O000248;P0248;5;540.63;0;2703.15
OL000248_3;O000248;P0450;3;255.68;0;767.04
OL000248_4;O000248;P0449;3;114.85;0.1;310.09
OL000248_5;O000248;P0251;6;130.39;0.1;704.11
OL000249_1;O000249;P0178;6;158.86;0.1;857.84
OL000250_1;O000250;P0346;3;135.3;0.1;365.31
OL000250_2;O000250;P0201;4;195.65;0.1;704.34
OL000250_3;O000250;P0205;3;483.96;0;1451.88
OL000251_1;O000251;P0313;3;686.48;0;2059.44
OL000251_2;O000251;P0310;5;494.34;0;2471.7
OL000251_3;O000251;P0487;6;584.31;0;3505.86
OL000251_4;O000251;P0411;4;347.77;0;1391.08
OL000251_5;O000251;P0400;6;346.91;0.05;1977.39
OL000252_1;O000252;P0170;4;715.35;0;2861.4
OL000252_2;O000252;P0284;6;324.52;0;1947.12
OL000252_3;O000252;P0482;1;99.4;0;99.4
OL000253_1;O000253;P0417;4;368.41;0.1;1326.28
OL000254_1;O000254;P0402;3;349.75;0.1;944.33
OL000254_2;O000254;P0263;6;307.56;0;1845.36
OL000254_3;O000254;P0155;3;333.51;0.1;900.48
OL000255_1;O000255;P0255;6;714.76;0.1;3859.7
OL000256_1;O000256;P0049;5;10.53;0;52.65
OL000257_1;O000257;P0428;2;454.12;0;908.24
OL000257_2;O000257;P0165;6;87.11;0.2;418.13
OL000257_3;O000257;P0307;4;284.36;0;1137.44
OL000258_1;O000258;P0359;1;233.67;0.1;210.3
OL000258_2;O000258;P0066;1;324.4;0;324.4
OL000258_3;O000258;P0267;6;103.48;0;620.88
OL000258_4;O000258;P0086;2;778.32;0.1;1400.98
OL000259_1;O000259;P0456;3;49.86;0.2;119.66
OL000259_2;O000259;P0333;2;738.45;0;1476.9
OL000259_3;O000259;P0149;5;168.57;0;842.85
OL000259_4;O000259;P0412;5;461.83;0.05;2193.69
OL000259_5;O000259;P0266;5;231.84;0.05;1101.24
OL000260_1;O000260;P0356;1;437.87;0.2;350.3
OL000260_2;O000260;P0235;3;505.28;0;1515.84
OL000261_1;O000261;P0040;5;221.2;0;1106.0
OL000261_2;O000261;P0053;6;114.83;0;688.98
OL000262_1;O000262;P0402;2;349.75;0;699.5
OL000263_1;O000263;P0155;5;333.51;0;1667.55
OL000263_2;O000263;P0124;5;69.25;0.1;311.62
OL000263_3;O000263;P0194;4;677.04;0.1;2437.34
OL000264_1;O000264;P0461;4;707.1;0.05;2686.98
OL000264_2;O000264;P0092;1;376.04;0.05;357.24
OL000264_3;O000264;P0438;4;582.27;0.05;2212.63
OL000264_4;O000264;P0373;4;659.33;0;2637.32
OL000264_5;O000264;P0316;5;507.59;0;2537.95
OL000265_1;O000265;P0332;3;423.42;0.1;1143.23
OL000266_1;O000266;P0190;1;101.56;0.2;81.25
OL000267_1;O000267;P0429;6;719.05;0.05;4098.58
OL000267_2;O000267;P0460;6;497.38;0;2984.28
OL000267_3;O000267;P0464;5;326.65;0.05;1551.59
OL000268_1;O000268;P0210;2;475.56;0;951.12
OL000268_2;O000268;P0160;3;275.66;0.2;661.58
OL000268_3;O000268;P0180;1;515.85;0.05;490.06
OL000268_4;O000268;P0239;5;352.09;0;1760.45
OL000268_5;O000268;P0290;4;561.78;0;2247.12
OL000269_1;O000269;P0383;6;166.51;0;999.06
OL000269_2;O000269;P0159;1;773.52;0.1;696.17
OL000270_1;O000270;P0297;3;608.4;0.05;1733.94
OL000270_2;O000270;P0396;6;397.05;0.2;1905.84
OL000270_3;O000270;P0231;6;283.35;0;1700.1
OL000271_1;O000271;P0134;1;433.06;0;433.06
OL000271_2;O000271;P0265;6;15.21;0;91.26
OL000271_3;O000271;P0244;2;18.81;0.1;33.86
OL000271_4;O000271;P0301;3;463.23;0.05;1320.21
OL000272_1;O000272;P0084;4;437.82;0.2;1401.02
OL000272_2;O000272;P0096;1;120.44;0.1;108.4
OL000272_3;O000272;P0415;5;736.04;0.1;3312.18
OL000273_1;O000273;P0397;3;248.84;0.2;597.22
OL000273_2;O000273;P0206;5;290.56;0;1452.8
OL000273_3;O000273;P0084;5;437.82;0;2189.1
OL000273_4;O000273;P0473;3;774.64;0.2;1859.14
OL000274_1;O000274;P0338;2;501.98;0;1003.96
OL000275_1;O000275;P0242;5;659.48;0.1;2967.66
OL000276_1;O000276;P0037;3;655.22;0.1;1769.09
OL000276_2;O000276;P0343;6;381.42;0.2;1830.82
OL000276_3;O000276;P0014;2;732.38;0.2;1171.81
OL000276_4;O000276;P0092;2;376.04;0.05;714.48
OL000276_5;O000276;P0186;3;402.12;0.2;965.09
OL000277_1;O000277;P0160;4;275.66;0.1;992.38
OL000277_2;O000277;P0018;3;737.23;0.1;1990.52
OL000277_3;O000277;P0092;2;376.04;0.1;676.87
OL000278_1;O000278;P0217;1;571.0;0.05;542.45
OL000278_2;O000278;P0218;3;124.81;0;374.43
OL000278_3;O000278;P0310;4;494.34;0.2;1581.89
OL000278_4;O000278;P0191;4;716.68;0.05;2723.38
OL000279_1;O000279;P0223;1;696.39;0.1;626.75
OL000279_2;O000279;P0145;1;675.85;0;675.85
OL000279_3;O000279;P0445;4;197.74;0.1;711.86
OL000279_4;O000279;P0188;1;581.63;0.2;465.3
OL000280_1;O000280;P0375;1;325.84;0.2;260.67
OL000280_2;O000280;P0379;4;436.54;0;1746.16
OL000280_3;O000280;P0090;1;69.0;0.2;55.2
OL000281_1;O000281;P0168;3;500.32;0;1500.96
OL000282_1;O000282;P0495;1;376.57;0;376.57
OL000282_2;O000282;P0293;3;451.7;0.05;1287.34
OL000282_3;O000282;P0316;5;507.59;0.2;2030.36
OL000282_4;O000282;P0438;2;582.27;0;1164.54
OL000283_1;O000283;P0401;4;119.48;0;477.92
OL000284_1;O000284;P0169;5;336.35;0.1;1513.58
OL000284_2;O000284;P0244;5;18.81;0;94.05
OL000284_3;O000284;P0176;3;407.64;0.05;1161.77
OL000284_4;O000284;P0178;4;158.86;0;635.44
OL000284_5;O000284;P0237;6;39.93;0.1;215.62
OL000285_1;O000285;P0385;3;263.38;0.1;711.13
OL000285_2;O000285;P0346;4;135.3;0;541.2
OL000285_3;O000285;P0080;5;645.43;0.2;2581.72
OL000286_1;O000286;P0050;4;746.85;0;2987.4
OL000287_1;O000287;P0323;1;751.63;0.05;714.05
OL000287_2;O000287;P0258;5;297.45;0.2;1189.8
OL000287_3;O000287;P0201;2;195.65;0.1;352.17
OL000288_1;O000288;P0499;4;87.64;0.1;315.5
OL000288_2;O000288;P0097;6;304.07;0;1824.42
OL000288_3;O000288;P0317;2;746.16;0;1492.32
OL000288_4;O000288;P0313;5;686.48;0.2;2745.92
OL000289_1;O000289;P0283;5;302.47;0;1512.35
OL000289_2;O000289;P0436;2;646.77;0.1;1164.19
OL000289_3;O000289;P0189;6;88.85;0;533.1
OL000289_4;O000289;P0090;4;69.0;0;276.0
OL000290_1;O000290;P0429;3;719.05;0;2157.15
OL000290_2;O000290;P0126;4;160.09;0;640.36
OL000290_3;O000290;P0004;6;392.54;0;2355.24
OL000290_4;O000290;P0350;6;404.94;0.1;2186.68
OL000290_5;O000290;P0444;5;603.72;0.1;2716.74
OL000291_1;O000291;P0187;4;80.31;0.2;256.99
OL000292_1;O000292;P0169;6;336.35;0;2018.1
OL000293_1;O000293;P0014;2;732.38;0.05;1391.52
OL000293_2;O000293;P0289;3;528.94;0.05;1507.48
OL000293_3;O000293;P0158;6;182.39;0;1094.34
OL000294_1;O000294;P0156;2;484.9;0.2;775.84
OL000294_2;O000294;P0007;3;263.33;0.05;750.49
OL000294_3;O000294;P0370;5;454.88;0.2;1819.52
OL000294_4;O000294;P0208;4;744.87;0.2;2383.58
OL000294_5;O000294;P0461;2;707.1;0.05;1343.49
OL000295_1;O000295;P0106;2;799.69;0;1599.38
OL000295_2;O000295;P0143;5;557.99;0;2789.95
OL000295_3;O000295;P0333;2;738.45;0.05;1403.06
OL000296_1;O000296;P0447;1;391.3;0;391.3
OL000296_2;O000296;P0229;5;135.9;0.2;543.6
OL000296_3;O000296;P0127;2;461.7;0.05;877.23
OL000296_4;O000296;P0409;6;613.99;0;3683.94
OL000296_5;O000296;P0354;6;397.17;0;2383.02
OL000297_1;O000297;P0117;2;485.89;0.2;777.42
OL000297_2;O000297;P0390;5;214.34;0.1;964.53
OL000298_1;O000298;P0292;1;168.25;0.2;134.6
OL000298_2;O000298;P0221;1;641.07;0.1;576.96
OL000298_3;O000298;P0399;6;528.98;0;3173.88
OL000299_1;O000299;P0136;5;787.65;0;3938.25
OL000299_2;O000299;P0175;3;544.63;0.2;1307.11
OL000299_3;O000299;P0258;3;297.45;0.1;803.11
OL000300_1;O000300;P0422;2;152.75;0;305.5
OL000300_2;O000300;P0399;1;528.98;0;528.98
OL000300_3;O000300;P0110;3;193.77;0.2;465.05
OL000300_4;O000300;P0157;3;570.4;0.2;1368.96
OL000300_5;O000300;P0242;1;659.48;0.05;626.51
OL000301_1;O000301;P0400;6;346.91;0.05;1977.39
OL000301_2;O000301;P0118;3;198.02;0.1;534.65
OL000301_3;O000301;P0479;3;502.37;0.05;1431.75
OL000301_4;O000301;P0075;3;688.89;0.05;1963.34
OL000302_1;O000302;P0420;6;145.0;0;870.0
OL000303_1;O000303;P0055;1;587.3;0;587.3
OL000303_2;O000303;P0083;3;798.25;0.1;2155.28
OL000303_3;O000303;P0483;6;787.1;0.2;3778.08
OL000304_1;O000304;P0167;6;472.6;0.1;2552.04
OL000305_1;O000305;P0396;1;397.05;0.05;377.2
OL000305_2;O000305;P0491;3;148.57;0.1;401.14
OL000306_1;O000306;P0203;4;443.79;0;1775.16
OL000306_2;O000306;P0426;5;285.73;0;1428.65
OL000306_3;O000306;P0468;5;765.15;0.05;3634.46
OL000306_4;O000306;P0009;5;320.42;0.1;1441.89
OL000307_1;O000307;P0294;4;369.26;0.2;1181.63
OL000308_1;O000308;P0295;3;451.32;0;1353.96
OL000308_2;O000308;P0320;4;765.71;0;3062.84
OL000308_3;O000308;P0005;2;164.48;0.05;312.51
OL000308_4;O000308;P0219;2;549.88;0.05;1044.77
OL000309_1;O000309;P0309;1;494.09;0;494.09
OL000309_2;O000309;P0277;3;348.88;0;1046.64
OL000309_3;O000309;P0168;3;500.32;0;1500.96
OL000309_4;O000309;P0337;2;154.1;0;308.2
OL000309_5;O000309;P0156;2;484.9;0.1;872.82
OL000310_1;O000310;P0102;2;79.3;0.1;142.74
OL000310_2;O000310;P0303;1;291.26;0;291.26
OL000310_3;O000310;P0497;2;19.37;0.2;30.99
OL000310_4;O000310;P0468;5;765.15;0.2;3060.6
OL000311_1;O000311;P0484;4;383.24;0;1532.96
OL000312_1;O000312;P0374;6;119.34;0.05;680.24
OL000312_2;O000312;P0024;2;365.16;0;730.32
OL000312_3;O000312;P0091;5;378.18;0;1890.9
OL000313_1;O000313;P0380;6;797.92;0;4787.52
OL000313_2;O000313;P0187;1;80.31;0;80.31
OL000314_1;O000314;P0370;5;454.88;0;2274.4
OL000314_2;O000314;P0081;1;621.09;0;621.09
OL000314_3;O000314;P0179;2;27.31;0;54.62
OL000314_4;O000314;P0215;1;239.56;0;239.56
OL000314_5;O000314;P0496;4;549.97;0.1;1979.89
OL000315_1;O000315;P0101;2;37.37;0;74.74
OL000315_2;O000315;P0264;2;726.72;0;1453.44
OL000315_3;O000315;P0116;6;242.67;0;1456.02
OL000315_4;O000315;P0381;1;126.93;0.1;114.24
OL000315_5;O000315;P0145;5;675.85;0;3379.25
OL000316_1;O000316;P0297;6;608.4;0;3650.4
OL000316_2;O000316;P0383;4;166.51;0;666.04
OL000317_1;O000317;P0233;5;418.33;0.05;1987.07
OL000317_2;O000317;P0280;4;15.68;0;62.72
OL000318_1;O000318;P0219;6;549.88;0;3299.28
OL000318_2;O000318;P0494;5;590.15;0;2950.75
OL000318_3;O000318;P0049;2;10.53;0.1;18.95
OL000319_1;O000319;P0100;2;146.52;0;293.04
OL000319_2;O000319;P0398;1;653.74;0;653.74
OL000319_3;O000319;P0376;6;662.31;0.05;3775.17
OL000319_4;O000319;P0270;5;141.41;0;707.05
OL000319_5;O000319;P0289;5;528.94;0.2;2115.76
OL000320_1;O000320;P0143;1;557.99;0.1;502.19
OL000320_2;O000320;P0152;4;768.81;0.2;2460.19
OL000321_1;O000321;P0387;4;305.32;0;1221.28
OL000322_1;O000322;P0064;6;459.02;0.2;2203.3
OL000322_2;O000322;P0484;6;383.24;0;2299.44
OL000322_3;O000322;P0106;4;799.69;0;3198.76
OL000322_4;O000322;P0345;3;590.9;0.05;1684.06
OL000323_1;O000323;P0196;3;395.62;0;1186.86
OL000324_1;O000324;P0429;6;719.05;0.1;3882.87
OL000324_2;O000324;P0216;1;264.68;0;264.68
OL000324_3;O000324;P0443;3;306.44;0.05;873.35
OL000324_4;O000324;P0464;3;326.65;0.2;783.96
OL000325_1;O000325;P0288;5;771.19;0.2;3084.76
OL000325_2;O000325;P0193;5;522.59;0.2;2090.36
OL000325_3;O000325;P0446;6;305.63;0.1;1650.4
OL000325_4;O000325;P0022;5;271.48;0;1357.4
OL000326_1;O000326;P0443;5;306.44;0;1532.2
OL000326_2;O000326;P0482;4;99.4;0.1;357.84
OL000326_3;O000326;P0343;1;381.42;0;381.42
OL000326_4;O000326;P0291;2;78.61;0;157.22
OL000326_5;O000326;P0323;3;751.63;0;2254.89
OL000327_1;O000327;P0394;2;310.75;0;621.5
OL000327_2;O000327;P0286;5;660.37;0.05;3136.76
OL000327_3;O000327;P0380;4;797.92;0.05;3032.1
OL000328_1;O000328;P0136;6;787.65;0.1;4253.31
OL000328_2;O000328;P0180;3;515.85;0.1;1392.8
OL000329_1;O000329;P0357;1;499.59;0;499.59
OL000329_2;O000329;P0048;1;504.68;0.2;403.74
OL000329_3;O000329;P0469;6;58.57;0.1;316.28
OL000329_4;O000329;P0437;3;63.59;0;190.77
OL000329_5;O000329;P0367;3;372.39;0.2;893.74
OL000330_1;O000330;P0014;4;732.38;0;2929.52
