OrderID;OrderDate_raw;CustomerID;ChannelID;OrderStatus;ShippingCityID;PromoCode
O001788;10/21/2024;C1040;CH2;Cancelled;CITY08;
O001789;2022-03-11;C1324;CH2;Returned ;CITY11;BF
O001790;2021-01-14;C1014;CH4;Shipped;CITY11;WELCOME
O001791;12/11/2023;C1043;CH3;Cancelled;CITY07;
O001792;11/19/2025;C1268;CH5;Cancelled;CITY10;
O001793;09/19/2022;C1269;CH4;Pending;CITY07;WELCOME
O001794;2022-08-26;C1110;CH1;CANCELLED;CITY12;
O001795;2022-12-15;C1228;CH5;Cancelled;CITY06;WELCOME
O001796;2025-07-06;C1296;CH2;Cancelled;CITY10;
O001797;01/08/2024;C1319;CH3;Pending;CITY07;
O001798;03/02/2024;C1040;CH3;Completed;CITY01;
O001799;01/12/2023;C1153;CH3;Pending;CITY02;WELCOME
O001800;2023-02-21;C1003;CH2;Shipped;CITY01;
O001801;10/23/2022;C1201;CH4;Returned;CITY05;BF
O001802;06/18/2025;C1115;CH5;Shipped;CITY01;
O001803;2022-04-06;C1201;CH3;Pending;CITY05;
O001804;06/06/2022;C1259;CH2; Returned;CITY10;RAMADAN
O001805;12/01/2025;C1111;CH2;Completed;CITY05;WELCOME
O001806;2025-09-28;C1047;CH2;Shipped;CITY10;RAMADAN
O001807;2023-07-06;C1201;CH4;Completed;CITY03;
O001808;2023-01-25;C1071;CH2;Pending;CITY06;
O001809;2023-07-21;C1345;CH2;Shipped;CITY10;
O001810;2025-07-09;C1331;CH1;Shipped;CITY04;
O001811;10/03/2024;C1133;CH1;Pending;CITY07;
O001812;2025-04-29;C1303;CH4;Cancelled;CITY01;
O001813;2024-11-02;C1096;CH5;Completed;CITY11;RAMADAN
O001814;2024-01-24;C1112;CH2;Returned;CITY04;
O001815;2023-09-15;C1092;CH5;Cancelled;CITY11;
O001816;11/17/2021;C1229;CH1;Returned;CITY09;BF
O001817;04/04/2021;C1129;CH4;Returned;CITY05;
O001818;07/25/2024;C1051;CH5;SHIPPED;CITY12;
O001819;2021-09-14;C1221;CH1;Shipped;CITY02;
O001820;2021-11-21;C1291;CH1;Completed;CITY12;BF
O001821;2023-02-22;C1129;CH3;Shipped;CITY07;
O001822;2023-08-23;C1317;CH5;Completed;CITY01;SUMMER
O001823;03/28/2023;C1321;CH4;Pending;CITY05;BF
O001824;2023-12-20;C1144;CH5;Shipped;CITY09;
O001825;18/02/2021;C1078;CH4;Shipped;CITY04;
O001826;2023-11-05;C1083;CH1;Shipped;CITY04;RAMADAN
O001827;2024-10-27;C1237;CH4;CANCELLED;CITY12;
O001828;01/23/2023;C1065;CH1;Pending;CITY11;
O001829;2021-07-26;C1148;CH4;Cancelled;CITY07;
O001830;10/25/2024;C1293;CH3;Completed;CITY12;RAMADAN
O001831;21/12/2022;C1329;CH1;Returned;CITY11;
O001832;11/01/2023;C1326;CH5;Pending;CITY04;
O001833;20/10/2022;C1209;CH4;Completed;CITY01;
O001834;2023-06-27;C1315;CH2;Pending;CITY05;WELCOME
O001835;02/02/2025;C1154;CH5; Shipped;CITY03;
O001836;02/13/2023;C1071;CH4;Shipped;CITY03;
O001837;2022-06-20;C1239;CH4;Pending;CITY05;BF
O001838;2021-03-01;C1320;CH3;Completed;CITY08;SUMMER
O001839;02/07/2022;C1179;CH5;Pending;CITY03;
O001840;2022-09-30;C1208;CH1;PENDING;CITY11;
O001841;07/07/2025;C1160;CH5;Pending;CITY11;
O001842;26/10/2024;C1230;CH3;Pending;CITY09;WELCOME
O001843;2025-08-23;C1049;CH5;Returned;CITY05;
O001844;2021-03-31;C1006;CH5;Completed;CITY02;
O001845;01/21/2021;C1232;CH1;Completed;CITY07;
O001846;30/03/2024;C1287;CH1; Shipped;CITY03;BF
O001847;2024-06-15;C1165;CH3;RETURNED;CITY12;RAMADAN
O001848;19/09/2024;C1307;CH1;Pending;CITY04;WELCOME
O001849;2024-03-05;C1167;CH2;Completed;CITY09;
O001850;11/18/2023;C1143;CH3;Returned;CITY10;
O001851;19/12/2025;C1252;CH2;Completed;CITY01;
O001852;09/08/2024;C1315;CH2;Pending;CITY06;
O001853;10/01/2021;C1069;CH3;Completed;CITY11;BF
O001854;2023-03-03;C1124;CH1;Returned;CITY09;
O001855;10/10/2022;C1288;CH4;Pending;CITY07;
O001856;2024-02-16;C1165;CH4;Returned;CITY07;SUMMER
O001857;05/04/2022;C1146;CH4;Returned;CITY11;
O001858;2024-08-21;C1054;CH1;Returned;CITY04;
O001859;08/15/2022;C1039;CH5;Returned;CITY02;
O001860;02/16/2023;C1026;CH3;Returned;CITY09;SUMMER
O001861;01/04/2025;C1258;CH4;Completed;CITY09;BF
O001862;04/08/2024;C1014;CH3;Cancelled;CITY01;
O001863;04/08/2024;C1087;CH4;RETURNED;CITY04;BF
O001864;2022-11-03;C1298;CH2;Cancelled;CITY01;
O001865;2024-05-07;C1064;CH5;Shipped;CITY03;
O001866;2022-07-15;C1106;CH2;Pending;CITY12;BF
O001867;11/09/2022;C1077;CH1;Pending;CITY11;RAMADAN
O001868;2024-01-03;C1186;CH2;Shipped ;CITY12;
O001869;2024-09-05;C1271;CH5;Cancelled;CITY04;
O001870;02/14/2024;C1133;CH2;Returned;CITY07;
O001871;04/12/2023;C1322;CH4;Completed;CITY05;BF
O001872;2024-01-01;C1203;CH5;Shipped;CITY03;
O001873;2025-09-13;C1051;CH2;Shipped;CITY11;WELCOME
O001874;07/07/2022;C1001;CH2;Pending;CITY05;
O001875;11/13/2022;C1031;CH5;Shipped;CITY06;RAMADAN
O001876;2022-03-18;C1192;CH1; Pending;CITY08;
O001877;05/30/2023;C1095;CH5;Cancelled;CITY09;
O001878;08/02/2022;C1256;CH3;Cancelled;CITY01;
O001879;2021-06-02;C1087;CH3;Pending;CITY03;SUMMER
O001880;2022-02-07;C1175;CH5;Cancelled;CITY11;
O001881;2021-09-22;C1115;CH2; Cancelled;CITY07;
O001882;2025-11-16;C1185;CH1;Returned;CITY11;
O001883;19/06/2025;C1056;CH1;Pending;CITY05;
O001884;2021-12-16;C1147;CH3;Cancelled;CITY06;SUMMER
O001885;12/27/2025;C1136;CH2;Completed ;CITY07;
O001886;02/19/2025;C1205;CH3;Returned;CITY01;
O001887;2025-09-15;C1148;CH5;Completed;CITY03;
O001888;2024-03-10;C1307;CH2;Completed;CITY05;
O001889;2025-05-29;C1004;CH2;Completed;CITY09;
O001890;29/06/2022;C1067;CH4;Shipped ;CITY04;
O001891;2025-09-29;C1049;CH3;Cancelled;CITY02;
O001892;2021-10-25;C1164;CH1;Returned;CITY12;
O001893;10/13/2022;C1117;CH2; Shipped;CITY10;
O001894;04/12/2021;C1319;CH4;Completed;CITY12;
O001895;2022-06-18;C1330;CH2;Shipped;CITY10;BF
O001896;02/09/2021;C1218;CH4;Shipped;CITY07;
O001897;07/20/2024;C1183;CH1;Cancelled;CITY06;
O001898;18/06/2021;C1228;CH2;Returned;CITY11;
O001899;09/10/2024;C1335;CH4;Shipped;CITY01;
O001900;2022-12-27;C1010;CH5;Completed;CITY01;
O001901;2025-12-31;C1220;CH3;Pending;CITY05;WELCOME
O001902;05/04/2024;C1060;CH5;Completed;CITY09;
O001903;26/07/2022;C1096;CH4;Pending;CITY02;SUMMER
O001904;13/03/2022;C1217;CH4;Pending;CITY07;BF
O001905;10/14/2023;C1000;CH5;Completed;CITY12;
O001906;2023-03-28;C1043;CH5;Completed;CITY05;
O001907;2024-11-13;C1227;CH2;Shipped;CITY11;
O001908;2022-05-28;C1319;CH5;Cancelled;CITY05;
O001909;2025-04-29;C1329;CH1;Returned;CITY08;
O001910;08/08/2024;C1249;CH5;Pending;CITY12;
O001911;2023-05-25;C1162;CH5;Returned;CITY05;RAMADAN
O001912;12/10/2025;C1294;CH5;Shipped;CITY12;
O001913;11/09/2025;C1039;CH3; Cancelled;CITY10;WELCOME
O001914;2025-07-16;C1163;CH1;Cancelled;CITY11;
O001915;2025-03-22;C1157;CH2; Pending;CITY04;
O001916;2023-07-05;C1228;CH3; Pending;CITY12;
O001917;11/03/2021;C1315;CH3;Shipped;CITY09;RAMADAN
O001918;11/04/2025;C1198;CH1;Pending;CITY08;SUMMER
O001919;2023-12-02;C1127;CH5;Shipped;CITY01;
O001920;2022-12-02;C1092;CH5;Cancelled;CITY07;
O001921;2022-11-06;C1121;CH4;Pending;CITY01;
O001922;20/05/2021;C1287;CH4;Shipped;CITY08;
O001923;2025-04-25;C1265;CH2;Pending;CITY04;
O001924;2023-11-22;C1268;CH4;Returned;CITY01;
O001925;2021-09-09;C1206;CH2;Completed;CITY08;
O001926;2024-06-18;C1279;CH5;Returned;CITY07;RAMADAN
O001927;2024-08-28;C1282;CH4;Shipped ;CITY07;
O001928;05/08/2024;C1257;CH1;Completed;CITY02;RAMADAN
O001929;2023-11-27;C1095;CH2;Completed;CITY02;
O001930;01/31/2022;C1204;CH3;Cancelled;CITY06;
O001931;22/08/2022;C1296;CH5;Returned;CITY08;
O001932;03/26/2021;C1034;CH3;Cancelled;CITY04;BF
O001933;2025-10-27;C1229;CH2;Returned;CITY12;
O001934;11/27/2025;C1060;CH1;Cancelled;CITY12;
O001935;2023-05-23;C1040;CH4;Returned;CITY07;
O001936;08/31/2021;C1140;CH2;Cancelled;CITY04;
O001937;2024-05-04;C1055;CH5;Shipped;CITY11;WELCOME
O001938;2024-01-16;C1324;CH2; Shipped;CITY02;BF
O001939;2022-08-21;C1107;CH5;Pending;CITY11;SUMMER
O001940;2023-06-04;C1088;CH3;Returned;CITY12;
O001941;2021-03-06;C1170;CH4;PENDING;CITY06;
O001942;2024-10-17;C1258;CH4;Returned;CITY04;
O001943;15/03/2022;C1231;CH4;Cancelled;CITY09;
O001944;2024-11-16;C1334;CH1; Pending;CITY09;
O001945;18/01/2021;C1298;CH3;Pending;CITY12;
O001946;09/06/2021;C1170;CH2;Returned;CITY02;
O001947;2025-08-02;C1211;CH5;Pending;CITY01;
O001948;2024-08-25;C1237;CH2;Cancelled;CITY04;
O001949;16/03/2025;C1249;CH3;Returned;CITY09;
O001950;12/06/2023;C1278;CH2;Shipped;CITY02;WELCOME
O001951;2021-07-06;C1282;CH3;Returned;CITY10;
O001952;20/09/2024;C1082;CH1;Cancelled;CITY03;
O001953;2023-11-23;C1056;CH2;Completed;CITY03;
O001954;08/11/2023;C1328;CH4;Returned;CITY06;SUMMER
O001955;2023-04-06;C1343;CH5;Shipped;CITY04;
O001956;2021-08-20;C1054;CH5;Pending;CITY06;
O001957;2024-03-13;C1114;CH2;Cancelled;CITY05;
O001958;18/08/2021;C1309;CH5;Returned;CITY02;
O001959;2024-12-27;C1192;CH5;Cancelled;CITY11;
O001960;2023-12-19;C1132;CH3;Pending ;CITY05;
O001961;2025-05-29;C1234;CH1;Completed;CITY09;RAMADAN
O001962;08/08/2024;C1324;CH1;Returned;CITY07;
O001963;03/09/2023;C1226;CH1;Pending;CITY04;WELCOME
O001964;2024-04-18;C1089;CH1;Cancelled;CITY08;
O001965;04/05/2025;C1138;CH2;Shipped;CITY03;
O001966;2022-11-29;C1080;CH1;Completed;CITY01;
O001967;06/05/2025;C1091;CH1;Pending;CITY01;BF
O001968;28/06/2025;C1017;CH2;Completed;CITY12;
O001969;2022-12-26;C1119;CH1;Pending;CITY03;
O001970;2023-11-04;C1290;CH2;Shipped;CITY12;
O001971;11/08/2024;C1297;CH2;Cancelled;CITY03;
O001972;2021-03-12;C1142;CH1;Cancelled;CITY06;SUMMER
O001973;2024-10-04;C1195;CH1;Shipped;CITY05;BF
O001974;01/04/2025;C1135;CH2;Shipped;CITY11;
O001975;03/23/2025;C1140;CH4;Pending;CITY05;
O001976;2023-09-21;C1309;CH1;Completed ;CITY02;
O001977;12/15/2022;C1126;CH5;Pending ;CITY08;
O001978;2021-04-08;C1263;CH2;Cancelled;CITY11;
O001979;09/20/2023;C1186;CH1;Returned;CITY01;
O001980;2023-07-10;C1090;CH4;Returned;CITY11;BF
O001981;22/10/2024;C1241;CH2;RETURNED;CITY10;
O001982;06/16/2023;C1075;CH3;Pending;CITY06;
O001983;05/11/2025;C1095;CH5;Shipped;CITY11;
O001984;02/13/2022;C1297;CH4;Shipped;CITY06;
O001985;10/03/2021;C1337;CH1;Shipped;CITY10;
O001986;07/05/2024;C1194;CH4;Returned;CITY03;
O001987;2021-11-14;C1151;CH5;Completed;CITY02;
O001988;30/09/2024;C1349;CH5;Completed;CITY02;
O001989;04/27/2022;C1086;CH4; Completed;CITY06;WELCOME
O001990;04/05/2025;C1178;CH3;Shipped;CITY05;
O001991;22/12/2021;C1262;CH3;Pending;CITY10;WELCOME
O001992;2021-08-16;C1114;CH4;Shipped;CITY07;
O001993;02/23/2023;C1240;CH1;Cancelled;CITY07;
O001994;2023-07-04;C1072;CH1;PENDING;CITY04;WELCOME
O001995;2024-11-14;C1132;CH4; Pending;CITY10;RAMADAN
O001996;01/14/2024;C1139;CH1;Cancelled;CITY07;
O001997;2024-10-18;C1028;CH2;Returned;CITY09;
O001998;2024-06-18;C1296;CH1;Returned;CITY04;
O001999;2025-07-22;C1059;CH4;Pending;CITY06;SUMMER
O002000;2022-10-29;C1321;CH3;Completed;CITY10;SUMMER
O002001;02/04/2024;C1205;CH4;Shipped;CITY06;
O002002;2023-06-02;C1194;CH2;Completed;CITY08;
O002003;07/29/2022;C1208;CH1;Pending;CITY12;
O002004;15/09/2022;C1225;CH3;Shipped;CITY06;
O002005;2022-10-04;C1192;CH5;Pending;CITY04;RAMADAN
O002006;06/10/2025;C1027;CH5;Cancelled;CITY07;
O002007;02/22/2022;C1145;CH2;Completed;CITY08;
O002008;05/18/2021;C1270;CH4;Shipped;CITY11;WELCOME
O002009;2021-01-13;C1345;CH2;Pending;CITY06;
O002010;2024-11-22;C1094;CH5;Shipped;CITY03;SUMMER
O002011;03/09/2024;C1097;CH5;Pending;CITY07;
O002012;2025-08-07;C1110;CH3;Returned;CITY05;
O002013;2024-02-02;C1158;CH4;Returned;CITY06;WELCOME
O002014;04/03/2022;C1090;CH1;Pending;CITY08;
O002015;2025-12-17;C1058;CH2;Shipped;CITY08;
O002016;08/30/2021;C1084;CH4;Pending;CITY04;
O002017;09/04/2024;C1290;CH3;Pending ;CITY04;
O002018;2023-10-17;C1223;CH4;Returned;CITY08;BF
O002019;23/07/2021;C1191;CH5;Completed;CITY06;
O002020;28/05/2025;C1153;CH4;Shipped;CITY07;
O002021;02/26/2021;C1327;CH5;Cancelled;CITY04;
O002022;2024-07-14;C1046;CH3;Completed;CITY05;SUMMER
O002023;2021-10-21;C1068;CH5;Shipped;CITY01;
O002024;08/09/2021;C1040;CH3;Returned;CITY01;
O002025;20/06/2024;C1335;CH4;Pending ;CITY10;
O002026;2022-10-19;C1138;CH5;Completed;CITY06;
O002027;2025-08-24;C1296;CH4;Completed;CITY11;
O002028;2025-05-10;C1184;CH5;Pending;CITY12;WELCOME
O002029;09/02/2021;C1005;CH2;Cancelled;CITY01;
O002030;2022-02-15;C1104;CH4;Pending;CITY05;
O002031;03/09/2021;C1118;CH2;Shipped;CITY03;
O002032;2025-04-30;C1308;CH4;Cancelled;CITY10;WELCOME
O002033;18/09/2022;C1144;CH5;Pending;CITY06;WELCOME
O002034;11/13/2023;C1150;CH2;Cancelled;CITY12;
O002035;16/09/2025;C1174;CH4;Returned;CITY02;
O002036;2025-10-21;C1079;CH5;Shipped;CITY05;
O002037;14/08/2025;C1067;CH3;Completed;CITY07;SUMMER
O002038;2022-06-09;C1310;CH4;Returned;CITY06;
O002039;15/08/2022;C1250;CH3;Pending;CITY06;
O002040;23/06/2025;C1149;CH3;Cancelled;CITY09;
O002041;04/04/2022;C1223;CH5;Returned;CITY04;
O002042;07/18/2022;C1050;CH2;Pending;CITY08;
O002043;2023-07-23;C1107;CH2;Pending;CITY09;RAMADAN
O002044;2025-04-17;C1259;CH5;Returned;CITY09;WELCOME
O002045;2022-02-05;C1096;CH3;Returned;CITY10;
O002046;08/23/2025;C1320;CH1;Completed;CITY08;
O002047;2023-10-27;C1122;CH5;Completed;CITY02;
O002048;2021-12-28;C1019;CH4;Shipped;CITY06;RAMADAN
O002049;2022-08-31;C1010;CH2;Shipped;CITY03;
O002050;2024-08-09;C1121;CH5;Pending;CITY02;
O002051;2021-10-02;C1169;CH1;Completed;CITY01;RAMADAN
O002052;2024-10-11;C1150;CH5;Cancelled;CITY03;
O002053;2024-05-03;C1027;CH2;Shipped;CITY05;RAMADAN
O002054;2023-03-10;C1037;CH4;Pending;CITY06;SUMMER
O002055;2023-12-27;C1026;CH4;Pending;CITY11;
O002056;2022-04-26;C1289;CH5;Pending;CITY12;
O002057;2025-09-12;C1280;CH1;Returned;CITY12;SUMMER
O002058;06/02/2025;C1155;CH2;Shipped;CITY07;
O002059;18/01/2024;C1206;CH4;Returned;CITY06;
O002060;01/31/2025;C1318;CH3;Returned;CITY09;
O002061;2022-07-15;C1055;CH5;Shipped;CITY11;
O002062;2021-03-23;C1036;CH1;Shipped ;CITY04;
O002063;07/06/2023;C1176;CH5;Cancelled;CITY02;
O002064;20/01/2024;C1004;CH4; Completed;CITY08;
O002065;15/10/2022;C1049;CH1;Completed;CITY09;WELCOME
O002066;2022-04-15;C1091;CH5;Cancelled;CITY07;SUMMER
O002067;18/11/2021;C1141;CH2;Completed;CITY03;SUMMER
O002068;2024-08-25;C1070;CH4;Cancelled;CITY02;BF
O002069;2023-07-10;C1217;CH4;Pending;CITY09;
O002070;2021-12-24;C1290;CH4;Completed;CITY07;SUMMER
O002071;2023-08-17;C1236;CH1;Cancelled;CITY06;
O002072;2021-09-20;C1255;CH3;Returned;CITY12;
O002073;2025-03-30;C1288;CH3;Pending;CITY09;RAMADAN
O002074;2025-07-30;C1186;CH4;Pending;CITY01;RAMADAN
O002075;11/06/2021;C1182;CH5;Completed;CITY02;
O002076;2025-12-09;C1326;CH3;Completed;CITY10;
O002077;2023-09-27;C1115;CH2;Completed;CITY05;
O002078;06/12/2021;C1031;CH4;Pending;CITY08;
O002079;2022-02-12;C1259;CH2;Returned;CITY05;RAMADAN
O002080;08/27/2024;C1156;CH3;Returned;CITY10;
O002081;2023-02-01;C1106;CH5;Completed;CITY09;
O002082;09/02/2024;C1177;CH3;Cancelled;CITY11;
O002083;29/03/2022;C1048;CH1;Completed;CITY11;
O002084;2022-03-28;C1283;CH4;Returned;CITY04;SUMMER
O002085;2022-02-12;C1344;CH2;Completed;CITY11;
O002086;2025-10-30;C1181;CH1;Shipped;CITY11;RAMADAN
O002087;2022-10-02;C1014;CH2;Shipped;CITY01;BF
O002088;10/24/2021;C1304;CH1;Shipped;CITY12;WELCOME
O002089;2022-09-23;C1101;CH1;Completed;CITY11;BF
O002090;2022-03-31;C1124;CH4; Cancelled;CITY08;
O002091;2024-12-28;C1075;CH4;Completed;CITY07;
O002092;13/10/2024;C1133;CH2;Returned;CITY04;
O002093;09/04/2023;C1041;CH5;Completed;CITY09;WELCOME
O002094;2024-12-30;C1225;CH3;Cancelled;CITY02;
O002095;2021-10-09;C1250;CH4;Cancelled;CITY04;
O002096;2021-07-15;C1168;CH3;Returned;CITY02;
O002097;2025-09-28;C1324;CH5;Shipped;CITY05;BF
O002098;2022-10-30;C1261;CH5;Shipped;CITY06;
O002099;2022-10-24;C1214;CH5;Returned;CITY09;BF
O002100;22/02/2021;C1217;CH3;Shipped;CITY12;
O002101;2023-07-20;C1131;CH3; Completed;CITY11;
O002102;13/12/2025;C1248;CH2;Cancelled;CITY11;
O002103;2024-06-22;C1182;CH4;Returned;CITY10;
O002104;2024-10-05;C1264;CH4;Shipped;CITY11;
O002105;13/07/2022;C1086;CH1;Shipped;CITY04;
O002106;2021-04-21;C1154;CH3;Cancelled;CITY07;
O002107;11/01/2024;C1155;CH5;Returned;CITY04;
O002108;12/11/2025;C1089;CH3;Completed;CITY07;
O002109;2021-09-11;C1262;CH5;Shipped;CITY02;BF
O002110;2021-06-27;C1245;CH3;Completed;CITY07;
O002111;2021-07-08;C1312;CH4;Shipped;CITY08;WELCOME
O002112;2023-08-06;C1049;CH4;Completed;CITY04;
O002113;06/26/2023;C1258;CH3; Cancelled;CITY09;
O002114;10/09/2024;C1276;CH4;Returned;CITY10;
O002115;20/08/2024;C1105;CH4;Pending;CITY09;SUMMER
O002116;01/04/2022;C1066;CH2;Cancelled;CITY05;
O002117;2023-05-15;C1090;CH2;Pending;CITY09;RAMADAN
O002118;2024-06-08;C1244;CH5;Cancelled;CITY11;RAMADAN
O002119;06/07/2023;C1107;CH5;Shipped;CITY07;
O002120;2022-04-22;C1323;CH3;Cancelled;CITY07;
O002121;2022-01-15;C1273;CH1;Completed;CITY08;
O002122;03/21/2022;C1016;CH3;Cancelled;CITY07;RAMADAN
O002123;2021-08-11;C1270;CH5;Pending;CITY07;
O002124;05/12/2024;C1281;CH3;Shipped;CITY12;
O002125;2023-12-11;C1004;CH1;Returned;CITY07;BF
O002126;2023-02-07;C1139;CH2;Pending;CITY07;SUMMER
O002127;2025-02-04;C1345;CH1;Pending;CITY01;
O002128;10/20/2025;C1275;CH1;Pending;CITY09;BF
O002129;22/04/2021;C1012;CH4;Returned;CITY06;
O002130;09/18/2021;C1049;CH3;Returned;CITY02;RAMADAN
O002131;2025-02-20;C1337;CH4;Returned;CITY07;
O002132;11/05/2021;C1232;CH2;Completed;CITY04;
O002133;02/06/2024;C1146;CH1;Pending;CITY06;BF
O002134;2022-07-12;C1007;CH5;Cancelled;CITY05;
O002135;2023-02-19;C1078;CH2;Completed;CITY06;BF
O002136;30/09/2025;C1184;CH1;Pending;CITY06;SUMMER
O002137;2021-11-08;C1290;CH5;Completed;CITY02;
O002138;24/07/2025;C1323;CH5;Completed;CITY11;
O002139;01/03/2022;C1158;CH4;Cancelled;CITY09;
O002140;2024-02-09;C1020;CH1;Completed;CITY06;
O002141;12/09/2023;C1232;CH5;Pending;CITY05;
O002142;2022-06-02;C1056;CH4; Completed;CITY06;BF
O002143;2024-06-20;C1306;CH1;Cancelled;CITY03;RAMADAN
O002144;04/08/2023;C1111;CH3;Returned;CITY04;
O002145;2023-08-31;C1096;CH3;Pending;CITY04;
O002146;2023-12-06;C1279;CH3;Returned;CITY04;
O002147;03/22/2024;C1321;CH4;Completed;CITY08;
O002148;26/06/2021;C1259;CH1;Returned;CITY10;
O002149;16/09/2022;C1156;CH3;Cancelled;CITY06;
O002150;2023-11-27;C1138;CH1;RETURNED;CITY08;
O002151;01/17/2024;C1249;CH2;Shipped;CITY10;
O002152;2023-12-21;C1071;CH4;Cancelled;CITY10;
O002153;13/02/2023;C1343;CH1;Pending;CITY10;
O002154;2022-05-05;C1071;CH4;Cancelled;CITY07;
O002155;2023-08-09;C1119;CH3;Cancelled;CITY11;
O002156;2025-07-16;C1314;CH5;Shipped;CITY07;WELCOME
O002157;2023-01-22;C1214;CH3;Completed;CITY06;SUMMER
O002158;2022-02-22;C1184;CH4;Returned;CITY10;SUMMER
O002159;2023-07-28;C1181;CH4;Pending;CITY09;
O002160;04/05/2022;C1329;CH5;Shipped;CITY11;
O002161;02/25/2024;C1065;CH3;Cancelled;CITY10;RAMADAN
O002162;03/14/2025;C1130;CH4;Completed;CITY07;
O002163;05/01/2025;C1071;CH2;Returned;CITY02;
O002164;04/25/2023;C1065;CH1;Pending;CITY02;SUMMER
O002165;2025-04-09;C1310;CH1;Cancelled;CITY04;RAMADAN
O002166;2023-06-30;C1042;CH5;Shipped;CITY02;
O002167;2023-11-09;C1310;CH1;Returned;CITY09;
O002168;04/26/2022;C1337;CH1;Returned;CITY05;
O002169;12/06/2021;C1242;CH1;Cancelled;CITY07;BF
O002170;2025-09-22;C1236;CH2;Returned;CITY05;
O002171;2021-03-26;C1285;CH5;Returned;CITY08;
O002172;12/09/2022;C1280;CH4;Completed;CITY01;
O002173;2025-06-01;C1030;CH5; Pending;CITY11;
O002174;08/08/2022;C1174;CH2;Returned;CITY05;
O002175;02/09/2021;C1291;CH1;Returned;CITY05;
O002176;01/04/2023;C1051;CH3;Returned ;CITY04;
O002177;2021-04-16;C1157;CH2;Shipped;CITY03;
O002178;13/02/2022;C1095;CH3;Shipped;CITY08;SUMMER
O002179;2024-01-10;C1154;CH2;Cancelled;CITY06;SUMMER
O002180;2025-08-09;C1195;CH3;Cancelled;CITY08;
O002181;2024-11-07;C1110;CH3;Returned;CITY12;
O002182;2022-08-26;C1003;CH4;PENDING;CITY12;
O002183;2025-12-28;C1171;CH1;Completed;CITY01;RAMADAN
O002184;2022-06-20;C1160;CH3;Cancelled;CITY08;
O002185;2021-01-03;C1087;CH4;Shipped;CITY05;
O002186;02/05/2023;C1021;CH2;Returned;CITY03;
O002187;2024-06-13;C1086;CH5;Cancelled;CITY08;
O002188;2024-07-31;C1293;CH3;Completed;CITY03;
O002189;09/05/2022;C1320;CH5;Returned;CITY04;
O002190;2025-07-17;C1208;CH3;Completed;CITY09;
O002191;18/04/2024;C1258;CH4;Cancelled ;CITY02;
O002192;01/04/2024;C1281;CH1;Completed;CITY07;RAMADAN
O002193;2022-08-03;C1122;CH2;SHIPPED;CITY10;
O002194;2021-06-27;C1345;CH4;Returned;CITY03;SUMMER
O002195;2023-04-22;C1081;CH2;Shipped;CITY02;
O002196;12/16/2021;C1317;CH1;Completed;CITY10;WELCOME
O002197;19/07/2021;C1138;CH1;Returned;CITY06;
O002198;08/07/2023;C1270;CH5;Returned;CITY11;BF
O002199;08/07/2024;C1284;CH1;Cancelled;CITY04;WELCOME
O002200;2023-12-27;C1320;CH5;Pending;CITY04;
O002201;2021-01-15;C1031;CH3;Completed;CITY04;
O002202;06/19/2025;C1328;CH1;Returned;CITY09;
O002203;05/18/2025;C1292;CH4;Cancelled;CITY12;
O002204;11/05/2025;C1099;CH1; Returned;CITY07;BF
O002205;2024-11-21;C1233;CH1;Cancelled;CITY06;BF
O002206;03/21/2021;C1253;CH1;Completed;CITY06;
O002207;2021-10-09;C1176;CH4;Shipped ;CITY04;
O002208;11/26/2021;C1303;CH5;Shipped;CITY02;
O002209;2022-12-07;C1283;CH3;Returned;CITY05;WELCOME
O002210;03/20/2023;C1309;CH1;Returned;CITY04;
O002211;2025-12-19;C1034;CH4;Shipped;CITY11;
O002212;07/10/2024;C1325;CH3;Completed;CITY03;BF
O002213;2023-06-25;C1264;CH5;Pending;CITY10;WELCOME
O002214;2022-03-10;C1282;CH2;Returned;CITY05;
O002215;09/14/2023;C1116;CH2;Completed;CITY05;SUMMER
O002216;2024-02-26;C1214;CH1;Shipped;CITY01;
O002217;2021-05-20;C1238;CH1;Returned;CITY01;RAMADAN
O002218;11/12/2022;C1232;CH5;Pending;CITY05;
O002219;2022-10-16;C1276;CH5;Cancelled;CITY12;
O002220;2023-11-30;C1311;CH2;Cancelled;CITY08;
O002221;2023-01-06;C1243;CH3;Shipped;CITY12;
O002222;2021-10-23;C1093;CH5;Shipped;CITY02;
O002223;31/01/2022;C1034;CH5;Returned;CITY03;
O002224;2023-04-07;C1089;CH2;Completed;CITY06;
O002225;2024-09-15;C1260;CH4;Pending;CITY07;WELCOME
O002226;2023-01-27;C1084;CH2;Shipped;CITY07;
O002227;22/10/2023;C1025;CH1;CANCELLED;CITY01;WELCOME
O002228;31/01/2024;C1324;CH2;Shipped;CITY05;
O002229;2023-05-25;C1072;CH4;Completed;CITY11;
O002230;2023-12-11;C1101;CH1;Shipped;CITY07;
O002231;07/29/2023;C1156;CH5;Cancelled;CITY09;WELCOME
O002232;2023-11-10;C1142;CH1;Pending;CITY11;
O002233;12/27/2021;C1081;CH4;Completed;CITY08;
O002234;10/15/2021;C1111;CH2;Returned;CITY05;
O002235;2024-01-23;C1076;CH2;Pending;CITY02;
O002236;05/08/2025;C1168;CH4;Completed;CITY08;BF
O002237;2021-05-23;C1052;CH2;Completed;CITY07;
